filename,width,height,class,xmin,ymin,xmax,ymax
cTDaR_t10109_jpg.rf.00d7236bfebfddd7fec7d2907e557d65.jpg,816,1056,table,64,376,750,470
cTDaR_t10109_jpg.rf.00d7236bfebfddd7fec7d2907e557d65.jpg,816,1056,table,63,534,750,647
35_66_jpg.rf.be3892594bd04a7d27add62a5bd32e95.jpg,507,785,table,50,291,455,348
35_66_jpg.rf.be3892594bd04a7d27add62a5bd32e95.jpg,507,785,table,49,181,456,258
35_66_jpg.rf.be3892594bd04a7d27add62a5bd32e95.jpg,507,785,table,49,87,456,152
35_66_jpg.rf.be3892594bd04a7d27add62a5bd32e95.jpg,507,785,table,49,487,455,593
35_66_jpg.rf.be3892594bd04a7d27add62a5bd32e95.jpg,507,785,table,49,409,455,457
cTDaR_t10117_jpg.rf.b59fb05f2621411d103c916150b444b8.jpg,797,1124,table,52,112,736,495
cTDaR_t10117_jpg.rf.b59fb05f2621411d103c916150b444b8.jpg,797,1124,table,52,523,732,677
37_99_jpg.rf.60a081d4a5fab51fe35fb5203ff33119.jpg,639,945,table,171,436,354,510
cTDaR_t10147_jpg.rf.cb7e471cf775504183a067aa0846404a.jpg,1061,1373,table,207,128,821,324
26_25_jpg.rf.0c88595b1ed76f4bdc677c966f65620b.jpg,700,981,table,71,271,638,500
cTDaR_t10121_jpg.rf.997788b580fa1d4c17e4a19c4896999e.jpg,816,1056,table,22,502,789,573
cTDaR_t10106_jpg.rf.7415a1e95773c542c31a705539aae597.jpg,816,1056,table,63,77,750,449
cTDaR_t10106_jpg.rf.7415a1e95773c542c31a705539aae597.jpg,816,1056,table,63,470,750,832
cTDaR_t10107_jpg.rf.e86abb74c9ec3448f51c2f6e150beee7.jpg,797,1124,table,51,400,735,619
cTDaR_t10107_jpg.rf.e86abb74c9ec3448f51c2f6e150beee7.jpg,797,1124,table,52,636,735,856
35_36_jpg.rf.f7a0ab28e2e57b7bed384d387bdea29e.jpg,507,785,table,65,67,456,688
35_130_jpg.rf.2f7949df21d5d1469d649e5fc7f884ef.jpg,507,785,table,68,69,246,688
35_130_jpg.rf.2f7949df21d5d1469d649e5fc7f884ef.jpg,507,785,table,277,68,454,688
35_33_jpg.rf.f9b250d357e2df546f94de8183fec37f.jpg,507,785,table,140,67,455,688
cTDaR_t10157_jpg.rf.e42a1f8aa41995f46410579b16c04e92.jpg,816,1056,table,63,51,750,764
27_23_jpg.rf.6e8721002c1ad307716d8b320cb27fd9.jpg,589,879,table,15,462,568,676
cTDaR_t10167_jpg.rf.7ae4059856eb3751fd24b3a67db44ee5.jpg,797,1124,table,60,134,742,286
cTDaR_t10167_jpg.rf.7ae4059856eb3751fd24b3a67db44ee5.jpg,797,1124,table,60,299,742,439
cTDaR_t10167_jpg.rf.7ae4059856eb3751fd24b3a67db44ee5.jpg,797,1124,table,59,451,742,872
cTDaR_t10089_jpg.rf.d2bc8a032d92c1bbfcfc9f5c0da747cc.jpg,794,1123,table,78,336,565,617
cTDaR_t10128_jpg.rf.085582c161bab7bfe5c252a4fe32cc1e.jpg,816,1056,table,95,95,744,304
cTDaR_t10128_jpg.rf.085582c161bab7bfe5c252a4fe32cc1e.jpg,816,1056,table,101,470,699,624
cTDaR_t10146_jpg.rf.aedba7919360801118dd7b38d0a6d6e2.jpg,794,1123,table,86,363,705,533
cTDaR_t10105_jpg.rf.aa2b9109a35938870915112c0e94b0ba.jpg,1031,1459,table,268,97,700,209
cTDaR_t10105_jpg.rf.aa2b9109a35938870915112c0e94b0ba.jpg,1031,1459,table,170,435,811,612
cTDaR_t10105_jpg.rf.aa2b9109a35938870915112c0e94b0ba.jpg,1031,1459,table,166,1024,863,1081
cTDaR_t10129_jpg.rf.23b67d9e3625487fa44b1d78f91cb2f5.jpg,816,1056,table,63,442,750,640
cTDaR_t10129_jpg.rf.23b67d9e3625487fa44b1d78f91cb2f5.jpg,816,1056,table,63,839,750,974
cTDaR_t10125_jpg.rf.185b3af4e5492a69901fcf5878cb3097.jpg,794,1123,table,111,160,680,330
cTDaR_t10065_jpg.rf.97328677ffe9800bee9c8e80697eb383.jpg,816,1056,table,102,95,413,213
cTDaR_t10065_jpg.rf.97328677ffe9800bee9c8e80697eb383.jpg,816,1056,table,102,255,635,426
cTDaR_t10127_jpg.rf.dc6c11572b7c829d55ee5fc42990d436.jpg,794,1123,table,109,82,682,815
cTDaR_t10127_jpg.rf.dc6c11572b7c829d55ee5fc42990d436.jpg,794,1123,table,109,910,682,1021
36_231_jpg.rf.c46e4001a597594f259fc2db52e8b96e.jpg,664,1068,table,52,169,606,483
cTDaR_t10186_jpg.rf.db50ac41617d54a1f67a863eafe9dc8f.jpg,794,1059,table,112,127,682,367
cTDaR_t10186_jpg.rf.db50ac41617d54a1f67a863eafe9dc8f.jpg,794,1059,table,112,421,682,632
cTDaR_t10186_jpg.rf.db50ac41617d54a1f67a863eafe9dc8f.jpg,794,1059,table,112,712,682,971
cTDaR_t10126_jpg.rf.5868f20c2e7509d460dbdc236dec7ba8.jpg,797,1124,table,60,664,736,927
cTDaR_t10163_jpg.rf.034828b113bef8159986fdc627ff402b.jpg,794,1059,table,144,261,679,814
cTDaR_t10124_jpg.rf.6fb0844ecd55d1d2d7b266f5350e6006.jpg,816,1056,table,79,352,734,639
cTDaR_t10166_jpg.rf.89cb8c1ef0726bbeef7374b56b6ca7a5.jpg,794,1078,table,108,457,698,829
cTDaR_t10158_jpg.rf.4ef301664a48053b3fca3b56a17e7877.jpg,794,1059,table,113,93,679,522
cTDaR_t10090_jpg.rf.afd12cd7681f75efa6862ec3a672565b.jpg,1061,1373,table,309,823,748,1023
cTDaR_t10130_jpg.rf.4f96200eb2c10d2434d3f556632bb034.jpg,816,1056,table,63,193,750,385
cTDaR_t10108_jpg.rf.9661c209374af299188e8ad912fc8b90.jpg,794,1059,table,112,100,641,981
26_17_jpg.rf.32b7713cef9e28129151f01cae966913.jpg,700,981,table,413,273,625,391
35_13_jpg.rf.2497ef3240c60805df79cb0c3fb234d9.jpg,507,785,table,49,324,455,627
35_13_jpg.rf.2497ef3240c60805df79cb0c3fb234d9.jpg,507,785,table,49,84,455,293
cTDaR_t10088_jpg.rf.f2402a38e7a84e3293aa9ec994911ffc.jpg,794,1123,table,79,93,712,304
cTDaR_t10091_jpg.rf.56d3c22ad607575a6b65c7719bbfe004.jpg,794,1059,table,144,166,679,301
cTDaR_t10164_jpg.rf.3dc06ca2fc34b943a31565f99efb02af.jpg,1061,1373,table,159,261,950,483
cTDaR_t10164_jpg.rf.3dc06ca2fc34b943a31565f99efb02af.jpg,1061,1373,table,146,545,963,766
cTDaR_t10164_jpg.rf.3dc06ca2fc34b943a31565f99efb02af.jpg,1061,1373,table,150,828,959,1049
42_78_jpg.rf.452adf66798fc77057666727f2a0e464.jpg,576,836,table,21,361,549,663
35_78_jpg.rf.cb9776237d3aff1228a0e65a25830748.jpg,507,785,table,49,86,455,692
cTDaR_t10165_jpg.rf.647f016a3108cb2a326fe4d67a820176.jpg,797,1124,table,52,112,735,317
cTDaR_t10165_jpg.rf.647f016a3108cb2a326fe4d67a820176.jpg,797,1124,table,52,480,736,685
cTDaR_t10165_jpg.rf.647f016a3108cb2a326fe4d67a820176.jpg,797,1124,table,52,796,732,963
cTDaR_t10159_jpg.rf.21f74b55991ba9e0bbfbc63c90ff4242.jpg,794,1059,table,114,113,677,306
cTDaR_t10159_jpg.rf.21f74b55991ba9e0bbfbc63c90ff4242.jpg,794,1059,table,114,333,677,420
cTDaR_t10159_jpg.rf.21f74b55991ba9e0bbfbc63c90ff4242.jpg,794,1059,table,116,578,678,647
cTDaR_t10159_jpg.rf.21f74b55991ba9e0bbfbc63c90ff4242.jpg,794,1059,table,117,674,678,796
cTDaR_t10132_jpg.rf.39d7d547550452da1a5f7ff1115cc89b.jpg,794,1078,table,135,209,698,628
cTDaR_t10132_jpg.rf.39d7d547550452da1a5f7ff1115cc89b.jpg,794,1078,table,135,770,698,993
30_210_jpg.rf.18a8ace78f3c2ea5ea3b19abce645b4c.jpg,861,1227,table,148,150,704,370
cTDaR_t10069_jpg.rf.1c53a3eaafc9ff400f45ea9b633661b1.jpg,792,1032,table,91,282,698,404
cTDaR_t10069_jpg.rf.1c53a3eaafc9ff400f45ea9b633661b1.jpg,792,1032,table,91,500,702,633
cTDaR_t10069_jpg.rf.1c53a3eaafc9ff400f45ea9b633661b1.jpg,792,1032,table,91,650,702,783
42_12_jpg.rf.e77e03640bcab1243773a00a3f5db5c0.jpg,576,836,table,11,441,561,801
cTDaR_t10181_jpg.rf.1ef98eb866b37874963b9f3648ebb43e.jpg,797,1124,table,52,562,736,856
30_20_jpg.rf.0cc000b12a363cd63f4c4bd1b8ab9d05.jpg,861,1227,table,206,323,646,454
30_20_jpg.rf.0cc000b12a363cd63f4c4bd1b8ab9d05.jpg,861,1227,table,174,486,671,596
cTDaR_t10052_jpg.rf.412da3c38a8d9f2e5e953f2c237d9bbf.jpg,794,1059,table,112,403,679,575
cTDaR_t10068_jpg.rf.74abcb595624aa1c0906f3b2c0486e8b.jpg,792,1032,table,91,134,708,411
cTDaR_t10068_jpg.rf.74abcb595624aa1c0906f3b2c0486e8b.jpg,792,1032,table,92,494,701,583
cTDaR_t10039_jpg.rf.264f4e773bbac5bd04be3f5fd2b55636.jpg,816,1056,table,70,163,743,952
2_161_jpg.rf.7a34f19359343bab74cc40fb5c65f717.jpg,572,870,table,12,618,557,857
2_161_jpg.rf.7a34f19359343bab74cc40fb5c65f717.jpg,572,870,table,84,46,389,229
2_44_jpg.rf.72f8b2932b8bfb6183ef739cd4cf29af.jpg,572,870,table,12,66,557,200
2_44_jpg.rf.72f8b2932b8bfb6183ef739cd4cf29af.jpg,572,870,table,12,236,558,385
2_44_jpg.rf.72f8b2932b8bfb6183ef739cd4cf29af.jpg,572,870,table,12,576,557,838
2_57_jpg.rf.23546dfee801f32cdda2258bb36ab331.jpg,572,870,table,72,46,422,855
2_20_jpg.rf.bae5358f064edb959d4f2f35f462bd19.jpg,572,870,table,12,422,558,727
30_291_jpg.rf.e8d04925a2f3a06c27e44d76cb49ddd1.jpg,861,1227,table,148,245,704,433
30_291_jpg.rf.e8d04925a2f3a06c27e44d76cb49ddd1.jpg,861,1227,table,148,491,706,833
39_182_jpg.rf.d6a517788e6301732a04d46d7703e485.jpg,742,1067,table,105,325,603,930
cTDaR_t10178_jpg.rf.251af97247d94bb62ed1dcccab3d2c62.jpg,794,1123,table,63,360,427,483
2_36_jpg.rf.c6b366bef5446ecbaf17cf404defa89d.jpg,572,870,table,12,513,558,663
2_36_jpg.rf.c6b366bef5446ecbaf17cf404defa89d.jpg,572,870,table,12,63,557,351
cTDaR_t10156_jpg.rf.608de471af38da6187c42da0d391e242.jpg,794,1059,table,112,459,679,734
39_25_jpg.rf.d6c1842cf7237d32cdcce3b177481a56.jpg,742,1067,table,105,601,604,1053
cTDaR_t10041_jpg.rf.ee3b444ad20c6990bfd2c8aa1eb8da30.jpg,797,1124,table,51,114,735,969
2_100_jpg.rf.e5946e22b683e499fcd66293507aee4f.jpg,572,870,table,12,114,557,217
2_100_jpg.rf.e5946e22b683e499fcd66293507aee4f.jpg,572,870,table,12,530,558,596
2_100_jpg.rf.e5946e22b683e499fcd66293507aee4f.jpg,572,870,table,12,628,557,681
42_89_jpg.rf.f2bf2765b3152f12ec7775a94a0d784b.jpg,576,836,table,11,335,560,416
cTDaR_t10161_jpg.rf.7cae4a8f0dfb1530a3607e14739c30cb.jpg,794,1123,table,78,565,728,958
43_76_jpg.rf.cef891fbe58eb30d76579a75ac872521.jpg,503,777,table,11,33,487,253
cTDaR_t10160_jpg.rf.ed3dfeb3b309e12c377ce672c02ca1ae.jpg,794,1059,table,112,203,679,544
cTDaR_t10160_jpg.rf.ed3dfeb3b309e12c377ce672c02ca1ae.jpg,794,1059,table,112,683,679,883
41_61_jpg.rf.0af80e4717116a246f2616050b04400e.jpg,503,853,table,12,174,486,294
41_61_jpg.rf.0af80e4717116a246f2616050b04400e.jpg,503,853,table,12,643,487,747
cTDaR_t10118_jpg.rf.cada1e7191bd8949abe7d2af9a0e6e3e.jpg,794,1123,table,63,439,713,897
39_363_jpg.rf.d31568b3a8fbb09ed33d486c40af270a.jpg,742,1067,table,106,201,604,474
39_363_jpg.rf.d31568b3a8fbb09ed33d486c40af270a.jpg,742,1067,table,106,512,603,658
39_363_jpg.rf.d31568b3a8fbb09ed33d486c40af270a.jpg,742,1067,table,106,696,604,891
cTDaR_t10154_jpg.rf.bbc0ac4245e065c81162e92a8f83e45e.jpg,794,1123,table,56,255,734,648
cTDaR_t10154_jpg.rf.bbc0ac4245e065c81162e92a8f83e45e.jpg,794,1123,table,95,798,696,1013
41_30_jpg.rf.f4fd458fafb843dbf0622685610ec4c6.jpg,503,853,table,12,279,486,496
2_61_jpg.rf.d9feea4ec017ab219c118ae2e7364c70.jpg,572,870,table,85,74,384,161
cTDaR_t10183_jpg.rf.5056a7be2676b0d065d4e9bf5bfe40c0.jpg,794,1123,table,78,93,713,388
41_114_jpg.rf.517977168bca8bc66dd981b496024029.jpg,503,853,table,12,69,486,684
cTDaR_t10162_jpg.rf.3efeede972c3bb860967f6bf330966ac.jpg,794,1123,table,109,138,682,670
cTDaR_t10103_jpg.rf.2ab2f610310f76f689a5b8ae394d1f8b.jpg,794,1059,table,112,145,682,644
cTDaR_t10103_jpg.rf.2ab2f610310f76f689a5b8ae394d1f8b.jpg,794,1059,table,112,710,679,880
cTDaR_t10112_jpg.rf.d0593d569fb60f50760e1aefcc3169f8.jpg,1061,1373,table,582,174,900,245
cTDaR_t10139_jpg.rf.695db894c6e15c9578ae1dda1bf20f3d.jpg,816,1056,table,47,64,763,656
39_28_jpg.rf.185535db0a8299111209dd842f0660eb.jpg,742,1067,table,106,1004,604,1053
44_115_jpg.rf.88d77ff6d4d9221ea1d444e71665d61e.jpg,717,828,table,96,89,615,212
43_86_jpg.rf.d0f467527cc9ea9c413c9f6b263a40cf.jpg,503,777,table,13,111,484,366
43_86_jpg.rf.d0f467527cc9ea9c413c9f6b263a40cf.jpg,503,777,table,14,537,484,707
cTDaR_t10071_jpg.rf.99858f41428deff8f0ed712c6e3bbfc3.jpg,816,1056,table,63,160,750,1006
45_38_jpg.rf.61d738ce5a4893543571628bf3c1c006.jpg,736,880,table,105,484,628,703
31_126_jpg.rf.87e55aa6fe670700f0ce25db42a4339b.jpg,623,782,table,98,66,520,441
cTDaR_t10182_jpg.rf.93fcbd7620d175720b29d236b766876a.jpg,794,1123,table,109,319,682,507
cTDaR_t10137_jpg.rf.a32190bf3ce333a50e5a2963b2d36e07.jpg,794,1123,table,92,367,699,532
cTDaR_t10137_jpg.rf.a32190bf3ce333a50e5a2963b2d36e07.jpg,794,1123,table,72,567,719,1014
26_272_jpg.rf.8b007198f2b4f5eafaa1002ae14efbe9.jpg,700,981,table,70,94,638,337
cTDaR_t10184_jpg.rf.d57761d894ba774400f9b7cabf410f0b.jpg,794,1059,table,112,475,682,670
cTDaR_t10184_jpg.rf.d57761d894ba774400f9b7cabf410f0b.jpg,794,1059,table,112,698,682,893
cTDaR_t10172_jpg.rf.a47545b03f9919e554d5c6075f6d2b80.jpg,794,1059,table,112,249,679,389
cTDaR_t10138_jpg.rf.190b8f91e9551667e5801ec227cded0c.jpg,794,1123,table,109,95,682,412
cTDaR_t10138_jpg.rf.190b8f91e9551667e5801ec227cded0c.jpg,794,1123,table,109,687,682,1004
cTDaR_t10180_jpg.rf.6d626d0c639b257855e0ff8ce8fd9e9c.jpg,794,1123,table,133,93,658,474
cTDaR_t10180_jpg.rf.6d626d0c639b257855e0ff8ce8fd9e9c.jpg,794,1123,table,118,811,687,1023
cTDaR_t10140_jpg.rf.a72c79cfe5befe84f448df2b9ef99cc9.jpg,816,1056,table,58,100,755,962
cTDaR_t10131_jpg.rf.06650fc9008cd46a67ae59eaf39c5eec.jpg,794,1078,table,104,295,698,383
cTDaR_t10131_jpg.rf.06650fc9008cd46a67ae59eaf39c5eec.jpg,794,1078,table,104,444,698,531
cTDaR_t10131_jpg.rf.06650fc9008cd46a67ae59eaf39c5eec.jpg,794,1078,table,104,597,698,703
cTDaR_t10179_jpg.rf.bfe30573dfb4561ad2efee841c5419cf.jpg,794,1078,table,104,293,698,746
48_52_jpg.rf.0224e35d40f9c65d026c4e02eaa00133.jpg,594,775,table,93,124,499,351
48_52_jpg.rf.0224e35d40f9c65d026c4e02eaa00133.jpg,594,775,table,92,481,498,539
cTDaR_t10173_jpg.rf.2f9e455fc571097622d994657ff600c2.jpg,794,1123,table,63,754,712,944
40_100_jpg.rf.e6b53b47052d416a844f0eabb28d39a4.jpg,869,1278,table,151,708,715,905
49_133_jpg.rf.ba265e63d1242aefe7eb556874c5845d.jpg,685,1004,table,68,143,613,914
44_94_jpg.rf.ed5caa79a50a61a7c6a7d58d6c7eeb24.jpg,717,828,table,95,218,614,424
cTDaR_t10155_jpg.rf.2ef9637b50ce26cbd993a88fd187a6da.jpg,1061,1373,table,250,142,807,316
46_25_jpg.rf.87aeeb44f1819ae8b58099076ee0407b.jpg,521,807,table,49,140,470,722
cTDaR_t10174_jpg.rf.5f6032757994dacef3edc28e4faea44e.jpg,794,1123,table,43,208,748,419
cTDaR_t10174_jpg.rf.5f6032757994dacef3edc28e4faea44e.jpg,794,1123,table,43,547,749,730
44_55_jpg.rf.ec256cfdc5c2c59c77924c12e09b1815.jpg,717,828,table,121,70,591,674
44_287_jpg.rf.f11cc41f70ed864c6d3b489c2392b546.jpg,717,828,table,95,200,615,708
cTDaR_t10175_jpg.rf.b604f17f9845d01d593064fba3627f60.jpg,794,1078,table,108,229,698,1003
cTDaR_t10113_jpg.rf.d0797256bf141a97728ca9f397ef313b.jpg,794,1123,table,95,95,696,205
cTDaR_t10113_jpg.rf.d0797256bf141a97728ca9f397ef313b.jpg,794,1123,table,109,628,682,894
42_42_jpg.rf.beb557a941ad4442a176cf7da8de08ba.jpg,576,836,table,21,567,551,751
45_23_jpg.rf.b7c70e8e396ea0d31e65049d4e5cda2f.jpg,736,880,table,108,208,626,643
40_25_jpg.rf.123564d91e66ad61000d76022680b7d5.jpg,869,1278,table,151,782,714,906
40_25_jpg.rf.123564d91e66ad61000d76022680b7d5.jpg,869,1278,table,209,106,661,204
40_25_jpg.rf.123564d91e66ad61000d76022680b7d5.jpg,869,1278,table,151,414,715,741
cTDaR_t10102_jpg.rf.c033d695106fdcd860476a6041408a34.jpg,794,1123,table,109,95,682,490
cTDaR_t10104_jpg.rf.caa95801fc76f50f208994ee6274e365.jpg,816,1056,table,63,383,750,472
cTDaR_t10104_jpg.rf.caa95801fc76f50f208994ee6274e365.jpg,816,1056,table,63,491,750,570
cTDaR_t10104_jpg.rf.caa95801fc76f50f208994ee6274e365.jpg,816,1056,table,63,615,750,762
cTDaR_t10104_jpg.rf.caa95801fc76f50f208994ee6274e365.jpg,816,1056,table,63,781,750,923
35_20_jpg.rf.ebece81b62ae12348b0cedb58c89292f.jpg,507,785,table,49,104,454,182
35_20_jpg.rf.ebece81b62ae12348b0cedb58c89292f.jpg,507,785,table,49,216,455,362
35_20_jpg.rf.ebece81b62ae12348b0cedb58c89292f.jpg,507,785,table,49,448,455,560
35_20_jpg.rf.ebece81b62ae12348b0cedb58c89292f.jpg,507,785,table,49,595,455,690
48_54_jpg.rf.b85ce4f8c5ab7925cc1c3184dd00702f.jpg,594,775,table,93,124,499,163
48_54_jpg.rf.b85ce4f8c5ab7925cc1c3184dd00702f.jpg,594,775,table,93,211,498,280
48_54_jpg.rf.b85ce4f8c5ab7925cc1c3184dd00702f.jpg,594,775,table,92,369,498,428
44_25_jpg.rf.9212f1afaee300a5dfcdb26e5c519b90.jpg,717,828,table,95,319,615,597
48_62_jpg.rf.fb8006390b7f6fc63aa5d78e4429fec5.jpg,594,775,table,93,274,498,705
44_292_jpg.rf.528561878c65031be15b562caa8c0b4d.jpg,717,828,table,140,91,570,233
44_292_jpg.rf.528561878c65031be15b562caa8c0b4d.jpg,717,828,table,119,450,590,668
48_80_jpg.rf.6f0cfffccf96526b4d62d5608542b74a.jpg,594,775,table,110,103,486,700
49_51_jpg.rf.73352d29eb3bcd9d8e60ad0e0abdf8e0.jpg,685,1004,table,68,144,614,822
44_30_jpg.rf.671dfce1cf8c7ab7fed275f9df0aed16.jpg,717,828,table,95,88,615,453
cTDaR_t10185_jpg.rf.85991d39c6ebdea78bf9f90066114dea.jpg,797,1124,table,59,112,740,651
46_73_jpg.rf.0fbd0218d2705e83f56563ee975718e4.jpg,521,807,table,49,417,469,460
cTDaR_t10187_jpg.rf.9919cd9b70f6c609b384fa9e6a6b1243.jpg,816,1056,table,99,119,749,1006
44_96_jpg.rf.58f3d57c8086360a1d0247ffa3b26164.jpg,717,828,table,96,88,615,307
cTDaR_t10176_jpg.rf.957fdfdb16077a4c76b5148d2d6b689f.jpg,794,1123,table,78,177,588,344
5028_029_png.rf.32cbb6add262e9cf5fad0f124752318f.jpg,2560,3300,table,415,267,2212,2125
cTDaR_t10177_jpg.rf.ae0ab783eebd7aace94dfaa2de0a9579.jpg,794,1059,table,112,201,679,951
39_51_jpg.rf.cbad9b27c425b12365e779ada65c5860.jpg,742,1067,table,106,920,605,1053
49_94_jpg.rf.abd5656750dab1f87c10292786f708ef.jpg,685,1004,table,67,275,613,915
46_202_jpg.rf.cafb5c32b5b76aea58b8af9f7012c579.jpg,521,807,table,49,194,470,365
47_120_jpg.rf.5eea24999f52412f0c03c2711b9aef37.jpg,772,1096,table,109,217,660,394
47_120_jpg.rf.5eea24999f52412f0c03c2711b9aef37.jpg,772,1096,table,108,458,660,636
49_75_jpg.rf.6ab0f945cec37a7a92b9ee9facf90935.jpg,685,1004,table,68,655,613,897
3_107_jpg.rf.2276ae1f1f2582a9f941fa397962319a.jpg,469,627,table,53,330,417,610
3_107_jpg.rf.2276ae1f1f2582a9f941fa397962319a.jpg,469,627,table,53,31,417,291
50_126_jpg.rf.1edfef9270701ff75c8884e9ae0d0c47.jpg,556,835,table,47,323,389,737
48_65_jpg.rf.e1487cee17354b189c1d0003766df573.jpg,594,775,table,93,189,499,229
48_65_jpg.rf.e1487cee17354b189c1d0003766df573.jpg,594,775,table,93,363,497,403
48_65_jpg.rf.e1487cee17354b189c1d0003766df573.jpg,594,775,table,92,538,498,577
49_45_jpg.rf.22b20b60795bc484be96ac0692abcfbe.jpg,685,1004,table,68,143,613,240
49_45_jpg.rf.22b20b60795bc484be96ac0692abcfbe.jpg,685,1004,table,69,378,613,501
49_45_jpg.rf.22b20b60795bc484be96ac0692abcfbe.jpg,685,1004,table,69,586,613,684
49_45_jpg.rf.22b20b60795bc484be96ac0692abcfbe.jpg,685,1004,table,70,723,613,869
49_132_jpg.rf.f86d0a4cd4572d593b00b8c7cc3f91f3.jpg,685,1004,table,68,142,614,909
3_60_jpg.rf.cd28a4e2d4fa9caa326ce281b6bc82f1.jpg,469,627,table,46,142,411,344
3_60_jpg.rf.cd28a4e2d4fa9caa326ce281b6bc82f1.jpg,469,627,table,46,382,411,614
44_183_jpg.rf.2756da0daaa9fa16d0bb80e96a511d58.jpg,717,828,table,120,268,591,511
48_112_jpg.rf.5f115b34ff8238a17e811ce018cd89cc.jpg,594,775,table,93,123,499,446
50_97_jpg.rf.4e24213ff9639df86877c7f645cd1c89.jpg,556,835,table,166,462,505,730
47_82_jpg.rf.3081a89e9ca075162bd23e4b24519a9e.jpg,772,1096,table,109,550,659,708
cTDaR_t10101_jpg.rf.e94dc93f46bdc1adda0b05446ecd6a04.jpg,794,1123,table,109,95,682,335
cTDaR_t10101_jpg.rf.e94dc93f46bdc1adda0b05446ecd6a04.jpg,794,1123,table,109,701,682,920
40_21_jpg.rf.dada8c0040c7e751b54be8173a345fb3.jpg,869,1278,table,151,128,714,481
5067_007_png.rf.a9ac2b33d03c0a2f9c5cfbd1d2076b96.jpg,2544,3300,table,197,385,2300,2885
48_136_jpg.rf.416a005058e5f8a6bba79d0aa5b8668f.jpg,594,775,table,93,240,499,445
cTDaR_t10200_jpg.rf.7d37b15b143b04156298f2f37bd6b421.jpg,816,1056,table,47,55,763,710
4_289_jpg.rf.95ff5358883e75211c95ff92de40dd05.jpg,576,912,table,264,636,541,830
4_289_jpg.rf.95ff5358883e75211c95ff92de40dd05.jpg,576,912,table,22,68,546,455
4_127_jpg.rf.6e965ca8ad6d35474051434fe6327ed6.jpg,576,912,table,28,89,555,836
4_34_jpg.rf.c6e886c99d29741a38c7df44b23c5726.jpg,576,912,table,73,312,496,399
44_127_jpg.rf.dd8fd03154fed1fd7434260ca973a6cb.jpg,717,828,table,95,219,614,293
44_127_jpg.rf.dd8fd03154fed1fd7434260ca973a6cb.jpg,717,828,table,99,513,612,756
49_46_jpg.rf.4b741ecf54504eea79eedaa85c1e4453.jpg,685,1004,table,68,321,612,443
49_46_jpg.rf.4b741ecf54504eea79eedaa85c1e4453.jpg,685,1004,table,68,495,614,593
50_246_jpg.rf.c9aad3aa4901e33c0e6a2fb57f459c23.jpg,556,835,table,48,303,386,614
50_246_jpg.rf.c9aad3aa4901e33c0e6a2fb57f459c23.jpg,556,835,table,72,650,374,730
5017_041_png.rf.dd723d7a23871b7c745a6993d5d3f479.jpg,2544,3300,table,269,1412,2285,2032
4_301_jpg.rf.fa7534b72f4d645b908b92e93b7c1a4e.jpg,576,912,table,31,68,539,450
49_56_jpg.rf.79f0ceb3b8b7167a711f7c2926f1c6a2.jpg,685,1004,table,68,124,613,462
cTDaR_t10148_jpg.rf.488e29463cea7ea934ded245e2e69a57.jpg,816,1056,table,63,50,750,470
cTDaR_t10171_jpg.rf.bfd73410ece4f5b4d5afee986425ed0e.jpg,794,1123,table,63,423,637,575
40_246_jpg.rf.dee8e46d7e95818e27a7b5949012bbb0.jpg,869,1278,table,140,684,725,818
40_246_jpg.rf.dee8e46d7e95818e27a7b5949012bbb0.jpg,869,1278,table,151,365,715,497
50_111_jpg.rf.a7af38b014039e536a8c44e5f391479a.jpg,556,835,table,166,418,505,731
5086_072_png.rf.9f0073f290663e7a4dd498df843db6ba.jpg,2544,3300,table,303,1005,1039,1587
5086_072_png.rf.9f0073f290663e7a4dd498df843db6ba.jpg,2544,3300,table,301,1625,1803,2501
cTDaR_t10150_jpg.rf.17547a1d66e19b00194b15ca1a550120.jpg,794,1123,table,78,183,728,806
52_267_jpg.rf.17b4c98999a42dabb21c49a9fa02ea3f.jpg,448,691,table,15,127,428,582
5065_041_png.rf.94acb1b2acadc0f715b190df47e88cb2.jpg,2544,3300,table,389,609,2134,1484
49_68_jpg.rf.4866f224d8414122ab1a48e06f8940af.jpg,685,1004,table,67,802,613,900
49_68_jpg.rf.4866f224d8414122ab1a48e06f8940af.jpg,685,1004,table,68,425,614,547
43_20_jpg.rf.a1b9f54bd0e8729cdefab515e946f138.jpg,503,777,table,14,599,484,721
39_75_jpg.rf.28f008ba392139715229a33ef8e4266e.jpg,742,1067,table,106,905,605,1053
39_75_jpg.rf.28f008ba392139715229a33ef8e4266e.jpg,742,1067,table,106,164,603,371
cTDaR_t10168_jpg.rf.17f9fdd71d23e54ad5fd613a56496dbd.jpg,794,1059,table,112,122,679,990
52_274_jpg.rf.2e408be11d781686899d900eab1e068b.jpg,448,691,table,13,73,429,303
52_274_jpg.rf.2e408be11d781686899d900eab1e068b.jpg,448,691,table,12,387,431,664
5001_025_png.rf.bb8d70f85f69a9f3ae77d5a7e4e32640.jpg,2560,3300,table,294,492,2262,2613
cTDaR_t10202_jpg.rf.97e97af63edbafe48721c204548bd967.jpg,1031,1459,table,287,478,741,684
cTDaR_t10202_jpg.rf.97e97af63edbafe48721c204548bd967.jpg,1031,1459,table,144,780,884,985
